"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"lncRNA:cherub",0,-2.50669009826234,0.932,0.997,0
"lncRNA:CR31386",0,-4.28069123564283,0.325,0.956,0
"grh",0,-3.53392660977559,0.357,0.993,0
"Pex7",0,-2.31915561038854,0.277,0.823,0
"fru",0,-2.29072988843362,0.415,0.972,0
"wdp",0,-1.88532711171527,0.304,0.837,0
"mamo",6.70285874876086e-267,3.96626429144731,0.862,0.505,1.34057174975217e-263
"lncRNA:CR33938",8.18952617470668e-242,-2.67266559671294,0.29,0.806,1.63790523494134e-238
"svp",3.84274837780091e-221,-1.90220905797682,0.395,0.858,7.68549675560182e-218
"trn",1.58691309218583e-204,2.425535652648,0.944,0.927,3.17382618437165e-201
"Syp",5.90651331026504e-204,-1.87755056322744,0.774,0.923,1.18130266205301e-200
"vvl",3.03851037638196e-194,-1.41265478695251,0.315,0.828,6.07702075276392e-191
"His3.3B",1.37348448460772e-187,1.26978128790048,0.991,0.996,2.74696896921545e-184
"CG33494",8.86259313738976e-177,-0.188794422313305,0,0.311,1.77251862747795e-173
"Hsp26",6.03487037009768e-171,-0.904742748518958,0.643,0.997,1.20697407401954e-167
"lncRNA:CR46003",9.89006756913511e-171,-1.14641978773305,0.514,0.941,1.97801351382702e-167
"nop5",1.41845165256615e-168,-1.00853901594437,0.349,0.829,2.8369033051323e-165
"fax",3.8633095134885e-167,1.3201891953663,0.956,0.967,7.72661902697701e-164
"eEF1delta",4.51175096283889e-166,-0.865866544577186,0.356,0.832,9.02350192567778e-163
"CG14545",1.14323840176294e-162,-0.967603693164085,0.11,0.487,2.28647680352589e-159
"eg",2.68362422276103e-161,-1.77021291744341,0.231,0.59,5.36724844552207e-158
"lncRNA:CR43264",4.25429686020099e-158,-0.786142242702906,0.206,0.597,8.50859372040199e-155
"Gapdh1",5.26237042480934e-158,-0.974007397823779,0.433,0.899,1.05247408496187e-154
"CG1124",5.02369907111782e-152,0.908341076168314,0.377,0.054,1.00473981422356e-148
"Prosalpha6",8.12209626701565e-151,-0.857955101498006,0.415,0.872,1.62441925340313e-147
"Nop56",6.33344559407617e-150,-1.08649689149712,0.238,0.751,1.26668911881523e-146
"CG13305",2.21598486709462e-145,-2.014336112788,0.248,0.684,4.43196973418924e-142
"IntS11",7.50067457355558e-145,-0.949988082458982,0.383,0.759,1.50013491471112e-141
"Pglym78",6.12197093689952e-143,-0.966108380349467,0.42,0.829,1.2243941873799e-139
"Mob2",1.16978114873212e-141,-0.774890106307728,0.281,0.644,2.33956229746424e-138
"Sf3b5",6.45752522683493e-138,-1.07292251466647,0.327,0.82,1.29150504536699e-134
"msd1",6.46528246569555e-138,-0.362268791688445,0.194,0.631,1.29305649313911e-134
"Rcc1",5.86025753307905e-136,-1.01260752249384,0.348,0.743,1.17205150661581e-132
"SpdS",4.20846474183016e-135,-1.0604033324222,0.285,0.593,8.41692948366033e-132
"stg",2.47530025089013e-134,-0.900480529743589,0.903,0.997,4.95060050178025e-131
"CG10939",8.02264984086056e-134,-1.64121128878099,0.234,0.635,1.60452996817211e-130
"Hsp23",7.25728944566571e-132,-0.992251402756767,0.5,0.902,1.45145788913314e-128
"mEFTs",2.02820867038964e-130,-1.46828476228799,0.175,0.631,4.05641734077928e-127
"Gdh",8.08571464125638e-130,-0.707481193925222,0.361,0.725,1.61714292825128e-126
"RR48361-transposable-element",5.39848602758868e-128,-0.57493797818029,0.049,0.347,1.07969720551774e-124
"cl",7.55457555816703e-128,-0.600816637347175,0.319,0.736,1.51091511163341e-124
"lncRNA:CR43334",5.06960131141499e-126,-1.27001622608859,0.309,0.719,1.013920262283e-122
"DNApol-alpha60",6.86632435613698e-126,-0.671620716818804,0.243,0.573,1.3732648712274e-122
"mRpL34",3.63580917535693e-125,-0.747647023482098,0.505,0.928,7.27161835071386e-122
"Dph5",2.0225328596596e-124,-0.755710650312221,0.253,0.63,4.04506571931919e-121
"PCID2",4.54860629649106e-124,-0.188995024540171,0.096,0.383,9.09721259298213e-121
"RpL39",4.82907440759723e-123,0.399602428310737,1,1,9.65814881519446e-120
"CycB3",6.6346796627492e-123,-1.03577828734933,0.331,0.702,1.32693593254984e-119
"Pen",9.37051352504943e-123,-0.626564030236719,0.938,0.999,1.87410270500989e-119
"CG1552",9.77597264772471e-123,0.141702428112446,0.273,0.027,1.95519452954494e-119
"CG42342",1.61066795951647e-120,-0.340990662704552,0.228,0.642,3.22133591903294e-117
"CG1648",3.03009688374316e-120,0.229910048244026,0.287,0.032,6.06019376748632e-117
"Aldh",1.73034750150429e-117,-0.355645620311843,0.247,0.693,3.46069500300858e-114
"CG43658",8.86834062485532e-117,1.72481251555185,0.41,0.079,1.77366812497106e-113
"BthD",2.952533883878e-115,-0.653463078426395,0.215,0.541,5.905067767756e-112
"aay",4.55514187882669e-114,0.265413032386753,0.295,0.049,9.11028375765338e-111
"Oatp74D",1.10451861321722e-113,-1.56526040696565,0.4,0.713,2.20903722643444e-110
"Rbfox1",2.75328674525433e-112,1.2493873143372,0.948,0.976,5.50657349050865e-109
"phm",2.96420342912397e-111,0.144968306413941,0.265,0.033,5.92840685824794e-108
"CG34132",9.21792981506651e-111,-0.795546389808195,0.196,0.649,1.8435859630133e-107
"betaTub56D",2.7233542906598e-110,-0.708350433517893,0.998,1,5.44670858131961e-107
"FBti0102119",4.12175389164824e-110,0.139576943091811,0.221,0.036,8.24350778329648e-107
"Fkbp39",5.00177515212699e-110,-0.74076357286997,0.628,0.956,1.0003550304254e-106
"RpS27",1.7099422146032e-108,0.649470798704732,0.991,0.997,3.41988442920639e-105
"CG31869",5.3710467394452e-106,0.485566160672016,0.36,0.106,1.07420934788904e-102
"Kank",1.49236839386197e-105,-0.613496880601454,0.214,0.489,2.98473678772394e-102
"scu",3.09971523152958e-104,-0.405555074328568,0.227,0.587,6.19943046305916e-101
"CG4038",8.49286529733257e-104,-1.01426388750861,0.351,0.726,1.69857305946651e-100
"CG12290",3.45819173804639e-103,0.22959384587948,0.271,0.035,6.91638347609278e-100
"Ntf-2",8.97992946347727e-103,-0.65816798284714,0.472,0.89,1.79598589269545e-99
"SNRPG",2.3698176154776e-102,-0.740343650457409,0.755,0.985,4.73963523095519e-99
"Jafrac1",2.48174460026504e-102,-0.722419310477274,0.808,0.995,4.96348920053008e-99
"wal",7.39431319211781e-102,-0.312178546421505,0.249,0.557,1.47886263842356e-98
"Nep1",1.47527805180132e-101,0.155462039023695,0.284,0.063,2.95055610360264e-98
"CG3663",4.94080416765208e-101,-0.25709963897212,0.187,0.482,9.88160833530415e-98
"Moe",1.05048254533078e-100,-0.636270765895449,0.47,0.872,2.10096509066156e-97
"CG14434",3.02798830264706e-100,-0.508385118953043,0.407,0.774,6.05597660529412e-97
"wac",3.66323047343218e-100,-0.485821363046018,0.28,0.579,7.32646094686436e-97
"Tomosyn",5.86673097141178e-100,0.116465968535482,0.298,0.071,1.17334619428236e-96
"HipHop",5.87848622154812e-100,-0.140190451401529,0.153,0.46,1.17569724430962e-96
"l(2)37Cc",1.22958545385705e-99,-0.438603983109934,0.338,0.633,2.45917090771411e-96
"CG7834",2.87387719251108e-99,-0.308979921516684,0.278,0.625,5.74775438502216e-96
"His3.3A",1.55966295071378e-98,-0.688060197546192,0.793,0.988,3.11932590142756e-95
"CG11267",6.19000254514709e-98,-0.760395280247007,0.498,0.86,1.23800050902942e-94
"CG6712",3.8049346146669e-96,-0.627477249352331,0.342,0.707,7.60986922933379e-93
"CG12496",4.42161955987099e-96,-1.07751030153077,0.267,0.52,8.84323911974198e-93
"rho-7",1.22253352303405e-95,-0.48038695743257,0.233,0.495,2.4450670460681e-92
"noc",1.11014589460748e-94,-0.424974801534482,0.347,0.639,2.22029178921495e-91
"geminin",1.44113932293221e-94,-0.415378005016626,0.319,0.676,2.88227864586441e-91
"bru1",5.20739336189512e-94,0.131284551313816,0.332,0.109,1.04147867237902e-90
"Swim",7.16283418577483e-94,0.148164735079625,0.29,0.075,1.43256683715497e-90
"Rx",7.73565554972028e-93,0.205268108550375,0.315,0.094,1.54713110994406e-89
"Ufm1",1.46149700007062e-92,-0.384398272583709,0.275,0.556,2.92299400014125e-89
"fng",1.67032002538517e-92,0.110137116607375,0.226,0.018,3.34064005077034e-89
"HP4",2.56010795736444e-92,-0.779346354392988,0.42,0.805,5.12021591472889e-89
"Prosbeta2",3.4701347017637e-92,-0.447308551047941,0.385,0.771,6.9402694035274e-89
"Ran",4.06390729001687e-92,-0.672721801953296,0.736,0.973,8.12781458003374e-89
"Scsalpha1",5.40426761130193e-91,-0.198840533434261,0.254,0.587,1.08085352226039e-87
"Non3",6.74317871691705e-91,-0.412520652120923,0.193,0.471,1.34863574338341e-87
"pelo",4.39479036874554e-90,-0.103807129680364,0.108,0.336,8.78958073749109e-87
"p23",1.22240441614777e-89,-0.607390681906043,0.738,0.983,2.44480883229554e-86
"ND-B17.2",2.89532967627824e-89,-0.629418204548595,0.395,0.734,5.79065935255648e-86
"Chd1",2.93769987649934e-89,0.219023278821092,0.31,0.098,5.87539975299868e-86
"stau",3.43085278134164e-89,-1.02724305451426,0.257,0.64,6.86170556268328e-86
"CG3226",2.49238171758037e-88,-0.343693802172156,0.38,0.686,4.98476343516075e-85
"Ald1",4.10742276526312e-88,-0.429859069006042,0.419,0.885,8.21484553052625e-85
"Prps",7.76678353143316e-88,-0.615313386936721,0.406,0.742,1.55335670628663e-84
"Prosalpha4",9.20364614421174e-88,-0.384020432628213,0.276,0.647,1.84072922884235e-84
"CG13067",9.60738714369669e-88,0.106674507459276,0.313,0.1,1.92147742873934e-84
"CycA",2.80999679599532e-87,-0.771221261244271,0.284,0.695,5.61999359199064e-84
"SmE",3.06567632873952e-87,-0.67237309770848,0.437,0.859,6.13135265747903e-84
"spdo",3.51880655001321e-87,0.55407456804468,0.308,0.088,7.03761310002642e-84
"CG8300",1.63782830381524e-85,0.228062429383041,0.328,0.112,3.27565660763048e-82
"Fdh",1.2321028881722e-84,-0.351154000973291,0.256,0.577,2.4642057763444e-81
"Mmp2",2.15638230830826e-83,0.306873365510173,0.146,0.363,4.31276461661652e-80
"Hat1",1.4546017993864e-82,-0.69234481182667,0.415,0.745,2.9092035987728e-79
"CG42806",2.12513285463042e-82,-0.554302213248512,0.541,0.903,4.25026570926084e-79
"NHP2",2.1317660730648e-82,-0.899462836918695,0.363,0.712,4.26353214612961e-79
"SmF",8.11186112915239e-82,-0.633461748816013,0.638,0.949,1.62237222583048e-78
"mid",4.31457345575522e-81,-0.184728151648564,0.253,0.096,8.62914691151044e-78
"l(2)k01209",4.31554567081823e-81,-0.50844830576306,0.27,0.501,8.63109134163646e-78
"P32",3.29077945318835e-80,-0.513965544948995,0.321,0.603,6.58155890637671e-77
"CG32473",2.29666162861059e-79,-0.109883965721154,0.168,0.354,4.59332325722119e-76
"Vsx1",5.13368395567373e-79,0.224750902609971,0.234,0.037,1.02673679113475e-75
"Nxt1",1.20911820764402e-78,-0.225400382458827,0.313,0.685,2.41823641528805e-75
"Rpn9",4.07128904021386e-78,-0.505136149860942,0.388,0.721,8.14257808042772e-75
"MsrA",6.20198680669895e-78,0.12662251937851,0.287,0.091,1.24039736133979e-74
"wun2",9.83230180741358e-78,-0.126191489156188,0.174,0.082,1.96646036148272e-74
"Ant2",4.13429489768483e-77,-0.151538967422174,0.277,0.104,8.26858979536966e-74
"CG14441",4.15269141275981e-77,-0.183407432711261,0.168,0.367,8.30538282551962e-74
"CG4281",2.91873720663477e-76,-0.154152765388802,0.193,0.456,5.83747441326953e-73
"CG9643",5.1756425070999e-76,-0.152123021172216,0.181,0.394,1.03512850141998e-72
"wor",2.60214468009634e-75,-0.14826136993328,0.232,0.461,5.20428936019269e-72
"lncRNA:CR45388",3.55981418695429e-75,-0.587648496227535,0.819,0.99,7.11962837390857e-72
"ct",1.83454635063552e-74,-0.340527590893732,0.551,0.926,3.66909270127103e-71
"Fer1HCH",1.98975940681219e-74,-0.21365316768605,0.391,0.702,3.97951881362438e-71
"lncRNA:roX1",3.07066257425307e-74,-0.564843708341241,0.707,0.981,6.14132514850615e-71
"CG7607",3.81108215768164e-74,0.280636575802862,0.291,0.092,7.62216431536328e-71
"Cwc25",1.74427767754559e-73,-0.369712557351902,0.298,0.597,3.48855535509118e-70
"RIOK2",1.95562230260541e-73,-0.164088627827733,0.18,0.382,3.91124460521082e-70
"PTPMT1",2.0455084449008e-73,-0.168813062849881,0.168,0.368,4.09101688980161e-70
"RanGAP",1.01475572878013e-72,-0.297097994417662,0.343,0.601,2.02951145756026e-69
"CG31075",1.08683500666221e-72,0.186717030047604,0.296,0.11,2.17367001332441e-69
"Bacc",1.72266644872709e-72,0.963090928669878,0.897,0.951,3.44533289745419e-69
"Nup205",4.37348123173936e-72,-0.584950258048903,0.29,0.545,8.74696246347871e-69
"mib2",5.5740158203331e-72,-0.104307522925955,0.162,0.41,1.11480316406662e-68
"SoxN",5.64190010798516e-71,1.15413898795361,0.929,0.976,1.12838002159703e-67
"mRpL18",2.05073932987105e-70,-0.397401188329066,0.215,0.475,4.1014786597421e-67
"CG14411",2.67050222196022e-70,0.210455993905851,0.29,0.103,5.34100444392044e-67
"Nph",7.74453956296924e-70,-0.51036818082704,0.776,0.97,1.54890791259385e-66
"mad2",1.79140469821281e-69,-0.360193316332355,0.334,0.592,3.58280939642563e-66
"sif",1.01840388913312e-68,0.103376154145003,0.192,0.395,2.03680777826624e-65
"jbug",1.10704376232629e-68,0.21046174408563,0.158,0.365,2.21408752465258e-65
"CaBP1",2.97679093758463e-68,0.128123587704039,0.213,0.469,5.95358187516926e-65
"igl",4.02341545945807e-68,0.150220375518098,0.324,0.138,8.04683091891615e-65
"Nop60B",4.29081667203227e-68,-0.520444313160306,0.513,0.83,8.58163334406454e-65
"lncRNA:CR30009",4.5755735669564e-68,-0.471356785860248,0.591,0.924,9.1511471339128e-65
"CG34228",9.04457778107514e-68,-0.46693109891792,0.229,0.45,1.80891555621503e-64
"CG7720",7.16538294759269e-67,0.131690461816558,0.292,0.025,1.43307658951854e-63
"Cyt-b5",1.06946940764676e-66,-0.717176500626177,0.393,0.717,2.13893881529351e-63
"CG13373",3.28413545235412e-66,-0.267857386124701,0.164,0.375,6.56827090470824e-63
"E(spl)m8-HLH",4.54983886075877e-66,-0.241274284846579,0.464,0.787,9.09967772151753e-63
"beat-IIIc",8.27841208564959e-66,1.02139725666659,0.318,0.121,1.65568241712992e-62
"CG10365",8.8495514619799e-66,0.118490062639663,0.179,0.013,1.76991029239598e-62
"Cpsf73",1.18605352221931e-65,-0.21286788903846,0.142,0.336,2.37210704443861e-62
"Coq6",1.21386976961207e-65,-0.179352389501201,0.197,0.377,2.42773953922414e-62
"yuri",1.67394039448528e-65,0.222477276811525,0.275,0.083,3.34788078897057e-62
"Picot",1.93053506780438e-65,0.245445926117309,0.277,0.087,3.86107013560876e-62
"Nfs1",2.31008044619174e-65,-0.275494479342585,0.214,0.398,4.62016089238349e-62
"mira",4.90931923167556e-65,-0.486672509003855,0.438,0.801,9.81863846335113e-62
"eIF6",5.16740310305742e-65,-0.280205431284825,0.321,0.564,1.03348062061148e-61
"RapGAP1",2.76750917888629e-64,2.03026597897594,0.612,0.443,5.53501835777258e-61
"Hsp27",1.11569727072725e-63,-0.460953188496632,0.994,1,2.23139454145451e-60
"mRpL35",1.69028240121218e-63,-0.430466926575131,0.282,0.467,3.38056480242436e-60
"lncRNA:CR46006",1.81627294434675e-63,1.78636797174876,0.602,0.399,3.6325458886935e-60
"Lim3",6.58438702528323e-63,0.254569400318237,0.145,0.33,1.31687740505665e-59
"CG10576",1.08962438677991e-62,-0.186007132878275,0.348,0.604,2.17924877355982e-59
"Stacl",2.35294546002362e-62,0.143124328493203,0.177,0.346,4.70589092004723e-59
"ytr",3.00258104193178e-62,-0.561913444144349,0.374,0.729,6.00516208386355e-59
"Nap1",4.29898793813793e-62,-0.443640902129524,0.604,0.906,8.59797587627586e-59
"hoip",7.86620657869452e-62,-0.802667923377673,0.336,0.648,1.5732413157389e-58
"GstE11",4.4339065795091e-61,0.14164026845029,0.183,0.012,8.86781315901819e-58
"CG5359",2.42025279892267e-60,0.161312369182651,0.292,0.119,4.84050559784534e-57
"CG9114",2.82950168640663e-60,-0.137027403072646,0.195,0.351,5.65900337281327e-57
"mod",3.38246686576191e-60,-0.531704761227986,0.413,0.712,6.76493373152381e-57
"vas",4.32018675457823e-60,-0.346034212639505,0.3,0.145,8.64037350915645e-57
"AP-2mu",1.02354959399658e-59,-0.21094991594563,0.257,0.467,2.04709918799315e-56
"RpS29",1.19852427803627e-59,0.507701195814129,0.967,0.996,2.39704855607253e-56
"ArgRS",1.32513561592241e-59,-0.16390605440444,0.208,0.371,2.65027123184483e-56
"Hug",1.57462141813452e-59,0.530831466791412,0.228,0.059,3.14924283626904e-56
"DNAlig1",5.92112561253046e-59,-0.323742646959053,0.249,0.438,1.18422512250609e-55
"Ahcy",6.61338896999648e-59,-0.504417110092578,0.379,0.633,1.3226777939993e-55
"tap",1.09681870850567e-57,0.291774748859846,0.276,0.1,2.19363741701134e-54
"CG3163",1.3099964233199e-57,0.104432731801712,0.249,0.084,2.6199928466398e-54
"spok",1.32406700164662e-57,0.206399308055712,0.203,0.018,2.64813400329324e-54
"Tollo",2.00595438337115e-57,-0.353763307788914,0.413,0.717,4.0119087667423e-54
"hpRNA:CR33940",1.24132313639974e-56,0.114216545831036,0.191,0.385,2.48264627279948e-53
"RpL41",5.58862276915325e-56,0.267895280999419,1,1,1.11772455383065e-52
"jigr1",7.39260720236987e-56,-0.21925357853723,0.611,0.915,1.47852144047397e-52
"CG8142",1.88682910992443e-55,-0.315613357721347,0.263,0.476,3.77365821984887e-52
"pav",4.20135080856192e-55,-0.139912252632884,0.243,0.472,8.40270161712384e-52
"peb",6.45335583869222e-55,-0.226033645324033,0.315,0.16,1.29067116773844e-51
"Nplp2",3.47877732182593e-54,-0.131630957830416,0.298,0.144,6.95755464365185e-51
"CG15646",1.54910681930501e-53,-0.569189713974177,0.239,0.483,3.09821363861002e-50
"CG6218",2.06152597355665e-53,0.211079604386031,0.174,0.36,4.1230519471133e-50
"CG10324",2.61726528956064e-53,-0.116996805713228,0.2,0.355,5.23453057912129e-50
"CG13124",3.52312351717683e-53,0.253544864462345,0.272,0.108,7.04624703435365e-50
"Idgf6",4.97773041916095e-53,0.38588808865179,0.274,0.1,9.9554608383219e-50
"AstC",5.69215249799403e-53,0.123847214921516,0.184,0.011,1.13843049959881e-49
"nuf",1.32218181735957e-52,0.125251877633782,0.161,0.327,2.64436363471914e-49
"hth",1.53944139973288e-52,-0.111713600049621,0.499,0.836,3.07888279946576e-49
"RNaseZ",2.55758796634319e-52,-0.102975595431183,0.309,0.158,5.11517593268637e-49
"CG34120",2.90733145823653e-52,0.255744560549984,0.152,0.308,5.81466291647307e-49
"r",3.20838807439705e-52,-0.228119355215448,0.237,0.384,6.41677614879411e-49
"CG9065",6.47550892260574e-52,-0.473808379939816,0.353,0.537,1.29510178452115e-48
"Cse1",7.9590035494127e-52,-0.160032753748169,0.424,0.71,1.59180070988254e-48
"RpLP1",9.87518253060381e-52,0.456486707104532,0.992,1,1.97503650612076e-48
"QIL1",1.19948220141834e-51,-0.171313533093723,0.367,0.609,2.39896440283668e-48
"mtSSB",4.97700584779639e-51,-0.684867381475876,0.389,0.654,9.95401169559278e-48
"CG14894",8.56278252948571e-51,-0.138426977254013,0.218,0.412,1.71255650589714e-47
"dUTPase",2.0880407525218e-50,-0.289522166400618,0.606,0.941,4.17608150504361e-47
"CG13690",4.43947920105378e-50,-0.199737408592164,0.433,0.68,8.87895840210756e-47
"r-l",4.75248047844128e-50,-0.189468524358975,0.198,0.363,9.50496095688255e-47
"CG9657",5.32801787855019e-50,0.16220966037474,0.198,0.041,1.06560357571004e-46
"CG9686",8.12199704099958e-50,0.271743513978109,0.312,0.148,1.62439940819992e-46
"Shmt",8.52686125288779e-50,-0.321054133384265,0.216,0.436,1.70537225057756e-46
"Ama",9.67354874957581e-50,0.201730716426796,0.215,0.359,1.93470974991516e-46
"CG42394",3.13066835186177e-49,0.474960332025132,0.205,0.413,6.26133670372354e-46
"mRpL28",3.81414295024599e-49,-0.212632853959023,0.213,0.439,7.62828590049198e-46
"CG3085",4.97743958613646e-48,-0.245462790879703,0.264,0.129,9.95487917227292e-45
"NK7.1",1.18454393595049e-47,-0.202217190935192,0.252,0.408,2.36908787190097e-44
"CngA",1.2410747423843e-47,0.132732440509155,0.163,0.317,2.48214948476859e-44
"rhea",1.25778183410685e-47,0.147982692826092,0.211,0.423,2.51556366821371e-44
"ATPCL",5.26653528716382e-47,-0.224854811903755,0.223,0.427,1.05330705743276e-43
"Incenp",6.94042424733202e-47,-0.250992978124802,0.3,0.556,1.3880848494664e-43
"yps",9.52802825658253e-47,-0.347031803455394,0.535,0.862,1.90560565131651e-43
"Idgf4",1.26971681950408e-46,0.336855005608723,0.304,0.148,2.53943363900816e-43
"AdenoK",1.69784776476909e-46,-0.175768021893548,0.309,0.165,3.39569552953818e-43
"Sarm",1.91713861222358e-46,0.111651836458698,0.173,0.329,3.83427722444717e-43
"CG1572",2.63920143533141e-46,0.187478502441085,0.333,0.207,5.27840287066282e-43
"hdly",2.65899602682345e-46,2.10419931444193,0.526,0.366,5.3179920536469e-43
"snRNA:U12",5.12295840716809e-46,-0.411838568607421,0.33,0.513,1.02459168143362e-42
"Six4",5.33628985903611e-46,-0.482222286241217,0.268,0.138,1.06725797180722e-42
"tll",1.12405932959616e-45,-0.486004128146809,0.259,0.446,2.24811865919232e-42
"Rpn2",1.5240591025513e-45,-0.596665116139545,0.398,0.654,3.0481182051026e-42
"Hsp68",1.53218091447964e-45,0.633818611556923,0.258,0.479,3.06436182895928e-42
"CG5955",2.07855147032374e-45,0.155141558216785,0.223,0.073,4.15710294064747e-42
"CG4042",3.88141660297826e-45,-0.11445963706465,0.148,0.311,7.76283320595651e-42
"SPR",5.5688051531048e-45,0.242027588338578,0.222,0.355,1.11376103062096e-41
"CG13096",6.59812295840914e-45,-0.57473212456187,0.236,0.548,1.31962459168183e-41
"eEF1beta",6.84421426551974e-45,-0.339095909542185,0.742,0.98,1.36884285310395e-41
"Pdp1",9.35890594893107e-45,0.148876271788193,0.324,0.534,1.87178118978621e-41
"CG3594",1.2333422233437e-44,-0.339812214004029,0.274,0.451,2.4666844466874e-41
"Chrac-14",1.32722948488668e-44,-0.37130914036489,0.343,0.642,2.65445896977336e-41
"RpL32",2.27696209361899e-44,0.483662693036546,0.972,0.999,4.55392418723798e-41
"Rpi",3.13769974724591e-44,-0.525547359337146,0.269,0.534,6.27539949449182e-41
"GLS",6.95411952694389e-44,0.110106222507246,0.161,0.312,1.39082390538878e-40
"RpS15",9.5796936984459e-44,0.526052004208394,0.975,0.995,1.91593873968918e-40
"eIF4G2",1.04454566279012e-43,0.135298248909366,0.363,0.654,2.08909132558024e-40
"PCNA",1.82060117189879e-43,-0.281571981743515,0.491,0.808,3.64120234379758e-40
"Cdk1",2.43410356071613e-43,0.101446012205856,0.318,0.525,4.86820712143226e-40
"CG1358",4.46180657587947e-43,-0.138044591946261,0.18,0.339,8.92361315175893e-40
"CG42450",5.05293246009631e-43,0.23519933986838,0.31,0.166,1.01058649201926e-39
"Fkbp14",5.86974703866492e-43,0.104584181895833,0.18,0.013,1.17394940773299e-39
"CG9034",7.44933037802237e-43,-0.300414572620187,0.371,0.692,1.48986607560447e-39
"CG45263",8.68400374073273e-43,0.359885741194364,0.226,0.397,1.73680074814655e-39
"rdgA",1.1344980522891e-42,0.243394722233706,0.188,0.336,2.26899610457819e-39
"Obp44a",2.91341962411069e-42,0.938296413148866,0.91,0.965,5.82683924822139e-39
"dpr8",6.19316529753274e-42,0.114990258840561,0.18,0.045,1.23863305950655e-38
"CG12163",6.36552910764335e-42,0.107034890829937,0.254,0.411,1.27310582152867e-38
"hppy",7.0042218507294e-42,0.131770125084415,0.171,0.327,1.40084437014588e-38
"TppII",1.02095918227778e-41,-0.310055064020045,0.293,0.46,2.04191836455556e-38
"hdc",1.41993152972053e-41,1.11795564395098,0.819,0.922,2.83986305944105e-38
"Nlp",1.8021661478981e-41,-0.247753065538741,0.721,0.973,3.6043322957962e-38
"bic",1.88093554964005e-41,-0.327216493540037,0.693,0.976,3.76187109928009e-38
"Doa",3.51447493010965e-41,-0.161686196304626,0.156,0.336,7.02894986021929e-38
"cdc14",6.82817563394552e-41,0.404904014373003,0.229,0.092,1.3656351267891e-37
"RpS12",1.56399644542098e-40,0.448388462419535,0.961,0.995,3.12799289084197e-37
"Paics",3.73066850168231e-40,0.132989930127931,0.313,0.175,7.46133700336461e-37
"CLIP-190",4.41827933570563e-40,0.11675066402976,0.249,0.485,8.83655867141126e-37
"abd-A",6.07799088798757e-40,-0.270640581748269,0.221,0.082,1.21559817759751e-36
"AP-2sigma",1.40513279125178e-39,-0.173069067922206,0.355,0.542,2.81026558250356e-36
"Fas3",2.2360141070654e-39,0.705662671143979,0.254,0.419,4.4720282141308e-36
"Rpe",6.88215402997218e-39,0.106702362613177,0.279,0.436,1.37643080599444e-35
"Arc1",7.92656535164433e-39,0.108872558796032,0.304,0.174,1.58531307032887e-35
"sun",9.02456347235922e-39,-0.277837748479761,0.603,0.909,1.80491269447184e-35
"amon",1.5368626997717e-38,0.198412513615393,0.242,0.364,3.07372539954341e-35
"RpL28",2.40581661725512e-38,0.501339260335799,0.961,0.998,4.81163323451025e-35
"CG14231",3.04968883841969e-38,-0.102207570262037,0.245,0.377,6.09937767683938e-35
"lncRNA:CR43650",4.72219079931666e-38,-0.894146609002034,0.302,0.522,9.44438159863331e-35
"mbl",5.05534964698762e-38,-0.197353343903309,0.592,0.86,1.01106992939752e-34
"Ccdc85",1.00778209666937e-37,0.240730335315003,0.332,0.197,2.01556419333874e-34
"CG30197",1.25091670994967e-37,0.182166161151662,0.224,0.341,2.50183341989934e-34
"CCT3",3.92271669696834e-37,-0.526907342454975,0.349,0.627,7.84543339393669e-34
"elB",5.26258964866435e-37,-0.434439491820599,0.501,0.679,1.05251792973287e-33
"CG14989",5.86163247536171e-37,0.717898977357787,0.302,0.546,1.17232649507234e-33
"Pkc53E",5.94185349330694e-37,0.238767398690633,0.269,0.409,1.18837069866139e-33
"Blos3",2.19850172707185e-36,-0.17811381583782,0.292,0.464,4.3970034541437e-33
"Nup98-96",2.91124130528906e-36,-0.290777558584444,0.283,0.466,5.82248261057812e-33
"peng",3.45063101870439e-36,-0.300990452249514,0.293,0.175,6.90126203740879e-33
"mRpL39",9.88192563242244e-36,-0.101288222563479,0.17,0.311,1.97638512648449e-32
"CG1640",1.55845247688006e-35,-0.201192249707283,0.182,0.326,3.11690495376012e-32
"ham",1.68308171734193e-35,1.03029197066175,0.365,0.239,3.36616343468386e-32
"disco",2.22320230386311e-35,0.309305317432154,0.24,0.391,4.44640460772622e-32
"Jheh2",2.66821423270135e-35,-0.309326379568464,0.337,0.505,5.3364284654027e-32
"CG2116",2.99249180950126e-35,-0.160814586477327,0.278,0.419,5.98498361900252e-32
"CG4829",4.34970614724506e-35,0.107843755862543,0.187,0.304,8.69941229449013e-32
"D",8.17848299059846e-35,1.31651762122191,0.455,0.306,1.63569659811969e-31
"RpL15",2.145425874069e-34,0.522852931065306,0.967,0.997,4.29085174813801e-31
"RpL34a",2.4493839634151e-34,-0.106122996517638,0.552,0.869,4.8987679268302e-31
"Cks30A",2.7130206126939e-34,-0.212571500870766,0.278,0.484,5.42604122538781e-31
"mRpL17",2.94598224923489e-34,-0.212619425056483,0.246,0.423,5.89196449846979e-31
"Taldo",3.20344008508738e-34,-0.431100385242635,0.335,0.566,6.40688017017475e-31
